virus_tax_id,tax_id,superkingdom,class,order,family,subfamily,genus,species,no rank,,,,
1590650,9238,Eukaryota,Aves,Sphenisciformes,Spheniscidae,NA,Pygoscelis,Pygoscelis adeliae,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
1930920,323751,Eukaryota,Insecta,Hemiptera,Miridae,Mirinae,Adelphocoris,Adelphocoris suturalis,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Panheteroptera;Pancrustacea;Mandibulata;Bilateria;Prosorrhyncha;Panarthropoda;Euheteroptera;Neoheteroptera;Eumetazoa;cellular organisms,,,,
272636,8855,Eukaryota,Aves,Anseriformes,Anatidae,Anatinae,Cairina,Cairina moschata,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
85106,9544,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Macaca,Macaca mulatta,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Bilateria;Vertebrata;Teleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
85106,60711,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus sabaeus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
10804,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10804,40674,Eukaryota,Mammalia,NA,NA,NA,NA,NA,Gnathostomata;root;Opisthokonta;Euteleostomi;Dipnotetrapodomorpha;Tetrapoda;Amniota;Deuterostomia;cellular organisms;Eumetazoa;Teleostomi;Bilateria;Vertebrata,,,,
46350,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
57579,9544,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Macaca,Macaca mulatta,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Bilateria;Vertebrata;Teleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
57579,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
57579,60711,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus sabaeus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
82300,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
68558,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
202812,9544,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Macaca,Macaca mulatta,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Bilateria;Vertebrata;Teleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
202813,9544,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Macaca,Macaca mulatta,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Bilateria;Vertebrata;Teleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
68742,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
296148,9925,Eukaryota,Mammalia,NA,Bovidae,Caprinae,Capra,Capra hircus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Teleostomi;Cetartiodactyla;Bilateria;Vertebrata;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1293540,85585,Eukaryota,Insecta,Lepidoptera,Tortricidae,Tortricinae,Adoxophyes,Adoxophyes honmai,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Apoditrysia;cellular organisms,,,,
224399,85585,Eukaryota,Insecta,Lepidoptera,Tortricidae,Tortricinae,Adoxophyes,Adoxophyes honmai,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Apoditrysia;cellular organisms,,,,
170617,85584,Eukaryota,Insecta,Lepidoptera,Tortricidae,Tortricinae,Adoxophyes,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Apoditrysia;cellular organisms,,,,
542343,480707,Eukaryota,Insecta,Lepidoptera,Tortricidae,Tortricinae,Adoxophyes,Adoxophyes orana,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Apoditrysia;cellular organisms,,,,
335103,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1513196,7159,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,Aedes aegypti,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010265,149531,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010265,644619,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus camptorhynchus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1513199,7160,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,Aedes albopictus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010268,149531,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010268,644619,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus camptorhynchus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010269,149531,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010269,644619,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus camptorhynchus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010266,149531,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
2010266,644619,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus camptorhynchus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
390845,7160,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,Aedes albopictus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
341721,316597,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Aedes,Aedes pseudoscutellaris,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
386586,329105,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus taeniorhynchus,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1962503,22994,Eukaryota,NA,Saxifragales,Crassulaceae,NA,Aeonium,NA,root;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;cellular organisms;eudicotyledons;Gunneridae;Pentapetalae;Embryophyta;Mesangiospermae,,,,
1198014,647,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas sp.,root;cellular organisms;unclassified Aeromonas,,,,
1198013,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
2026082,29491,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
1204516,644,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas hydrophila,root;cellular organisms,,,,
1505227,644,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas hydrophila,root;cellular organisms,,,,
879628,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
879630,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
1141132,29491,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
754050,728059,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas sp. IS4,root;cellular organisms;unclassified Aeromonas,,,,
926067,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
1127514,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
233894,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
321023,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
115987,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
260149,645,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas salmonicida,root;cellular organisms,,,,
227470,644,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas hydrophila,root;cellular organisms,,,,
393598,651,Bacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,Aeromonas,Aeromonas media,root;cellular organisms,,,,
1157339,56636,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms,,,,
1932713,56636,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms,,,,
700542,56636,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms,,,,
1032474,56636,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms,,,,
1032474,272557,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms;Aeropyrum pernix K1,,,,
1032473,56636,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms,,,,
1032473,272557,Archaea,Thermoprotei,Desulfurococcales,Desulfurococcaceae,NA,Aeropyrum,Aeropyrum pernix,root;TACK group;cellular organisms;Aeropyrum pernix K1,,,,
2003501,584996,Eukaryota,Mammalia,Chiroptera,Hipposideridae,NA,Hipposideros,Hipposideros gigas,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
2560285,3983,Eukaryota,NA,Malpighiales,Euphorbiaceae,Crotonoideae,Manihot,Manihot esculenta,root;Pentapetalae;cellular organisms;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;fabids;Magnoliopsida;Euphyllophyta;rosids;Embryophyta;Mesangiospermae,,,,
10817,3983,Eukaryota,NA,Malpighiales,Euphorbiaceae,Crotonoideae,Manihot,Manihot esculenta,root;Pentapetalae;cellular organisms;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;fabids;Magnoliopsida;Euphyllophyta;rosids;Embryophyta;Mesangiospermae,,,,
685973,34289,Eukaryota,NA,Malvales,Malvaceae,Malvoideae,Gossypium,Gossypium lobatum,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;malvids;Magnoliopsida;Euphyllophyta;rosids;cellular organisms;Embryophyta;Mesangiospermae,,,,
222064,3983,Eukaryota,NA,Malpighiales,Euphorbiaceae,Crotonoideae,Manihot,Manihot esculenta,root;Pentapetalae;cellular organisms;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;fabids;Magnoliopsida;Euphyllophyta;rosids;Embryophyta;Mesangiospermae,,,,
222064,4100,Eukaryota,NA,Solanales,Solanaceae,Nicotianoideae,Nicotiana,Nicotiana benthamiana,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;Magnoliopsida;Euphyllophyta;asterids;cellular organisms;lamiids;Embryophyta;Mesangiospermae,,,,
2056161,205524,Eukaryota,NA,Solanales,Solanaceae,Solanoideae,Solanum,Solanum aethiopicum,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;Magnoliopsida;Euphyllophyta;asterids;cellular organisms;lamiids;Embryophyta;Mesangiospermae,,,,
1963256,205524,Eukaryota,NA,Solanales,Solanaceae,Solanoideae,Solanum,Solanum aethiopicum,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;Magnoliopsida;Euphyllophyta;asterids;cellular organisms;lamiids;Embryophyta;Mesangiospermae,,,,
1399914,9785,Eukaryota,Mammalia,Proboscidea,Elephantidae,NA,Loxodonta,Loxodonta africana,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
12480,9534,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus aethiops,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
338079,9534,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus aethiops,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
338079,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
40050,8835,Eukaryota,Aves,Anseriformes,Anatidae,Anatinae,Anas,NA,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
40050,9615,Eukaryota,Mammalia,Carnivora,Canidae,NA,Canis,Canis lupus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
40050,9785,Eukaryota,Mammalia,Proboscidea,Elephantidae,NA,Loxodonta,Loxodonta africana,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
40050,9790,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus burchellii,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;Vertebrata,,,,
40050,9793,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus asinus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
40050,9794,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus hemionus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Teleostomi;Bilateria;Vertebrata;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
40050,9796,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus caballus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
40050,9838,Eukaryota,Mammalia,NA,Camelidae,NA,Camelus,Camelus dromedarius,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
40050,35506,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
40050,35507,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
40050,319699,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus asinus x caballus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Equus incertae sedis;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
185218,51953,Eukaryota,Liliopsida,Arecales,Arecaceae,Arecoideae,Elaeis,Elaeis guineensis,root;Tracheophyta;Spermatophyta;Magnoliopsida;Euphyllophyta;cellular organisms;Embryophyta;commelinids;Mesangiospermae,,,,
1965064,107265,Eukaryota,Mammalia,Rodentia,Nesomyidae,Cricetomyinae,Cricetomys,Cricetomys emini,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
10497,6937,Eukaryota,Arachnida,Ixodida,Argasidae,NA,Ornithodoros,NA,root;Opisthokonta;Protostomia;Ecdysozoa;Panarthropoda;cellular organisms;Eumetazoa;Bilateria,,,,
10497,6938,Eukaryota,Arachnida,Ixodida,Argasidae,NA,Ornithodoros,Ornithodoros moubata,root;Opisthokonta;Protostomia;Ecdysozoa;Panarthropoda;cellular organisms;Eumetazoa;Bilateria,,,,
10497,9534,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus aethiops,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
10497,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
10497,41426,Eukaryota,Mammalia,NA,Suidae,NA,Phacochoerus,Phacochoerus africanus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms;Cetartiodactyla,,,,
10497,85517,Eukaryota,Mammalia,NA,Suidae,NA,Phacochoerus,Phacochoerus aethiopicus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
10497,273792,Eukaryota,Mammalia,NA,Suidae,NA,Potamochoerus,Potamochoerus larvatus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
