Order,Family,Genus,Species,Genome Composition
Unassigned,Arenaviridae,Mammarenavirus,Merino Walk mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Mobala mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Mopeia mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Okahandja mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Oliveros mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Paraguayan mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Pirital mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Ryukyu mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Serra do Navio mammarenavirus ,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Solwezi mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Souris mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Tacaribe mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Tamiami mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Wenzhou mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Mammarenavirus,Whitewater Arroyo mammarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Reptarenavirus,California reptarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Reptarenavirus,Giessen reptarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Reptarenavirus,Golden reptarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Reptarenavirus,Ordinary reptarenavirus,ssRNA(+/-)
Unassigned,Arenaviridae,Reptarenavirus,Rotterdam reptarenavirus,ssRNA(+/-)
Unassigned,Ascoviridae,Ascovirus,Heliothis virescens ascovirus 3a,dsDNA
Unassigned,Ascoviridae,Ascovirus,Spodoptera frugiperda ascovirus 1a,dsDNA
Unassigned,Ascoviridae,Ascovirus,Trichoplusia ni ascovirus 2a,dsDNA
Unassigned,Ascoviridae,Toursvirus,Diadromus pulchellus toursvirus,dsDNA
Unassigned,Asfarviridae,Asfivirus,African swine fever virus,dsDNA
Unassigned,Aspiviridae,Ophiovirus,Blueberry mosaic associated ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Citrus psorosis ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Freesia sneak ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Lettuce ring necrosis ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Mirafiori lettuce big-vein ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Ranunculus white mottle ophiovirus,ssRNA(-)
Unassigned,Aspiviridae,Ophiovirus,Tulip mild mottle mosaic ophiovirus,ssRNA(-)
Unassigned,Astroviridae,Avastrovirus,Avastrovirus 1,ssRNA(+)
Unassigned,Astroviridae,Avastrovirus,Avastrovirus 2,ssRNA(+)
Unassigned,Astroviridae,Avastrovirus,Avastrovirus 3,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 1,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 2,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 3,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 4,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 5,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 6,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 7,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 8,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 9,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 10,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 11,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 12,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 13,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 14,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 15,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 16,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 17,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 18,ssRNA(+)
Unassigned,Astroviridae,Mamastrovirus,Mamastrovirus 19,ssRNA(+)
Unassigned,Avsunviroidae,Avsunviroid,Avocado sunblotch viroid,Viroid
Unassigned,Avsunviroidae,Elaviroid,Eggplant latent viroid,Viroid
Unassigned,Avsunviroidae,Pelamoviroid,Chrysanthemum chlorotic mottle viroid,Viroid
Unassigned,Avsunviroidae,Pelamoviroid,Peach latent mosaic viroid,Viroid
Unassigned,Bacilladnaviridae,Diatodnavirus,Chaetoceros diatodnavirus 1,ssDNA
Unassigned,Bacilladnaviridae,Kieseladnavirus,Avon-Heathcote Estuary associated kieseladnavirus,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Chaetoceros protobacilladnavirus 1,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Chaetoceros protobacilladnavirus 2,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Chaetoceros protobacilladnavirus 3,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Chaetoceros protobacilladnavirus 4,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Marine protobacilladnavirus 1,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Snail associated protobacilladnavirus 1,ssDNA
Unassigned,Bacilladnaviridae,Protobacilladnavirus,Snail associated protobacilladnavirus 2,ssDNA
Unassigned,Baculoviridae,Alphabaculovirus,Adoxophyes honmai nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Agrotis ipsilon multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Agrotis segetum nucleopolyhedrovirus A,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Agrotis segetum nucleopolyhedrovirus B,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Antheraea pernyi nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Anticarsia gemmatalis multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Autographa californica multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Bombyx mori nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Buzura suppressaria nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Catopsilia pomona nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Choristoneura fumiferana DEF multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Choristoneura fumiferana multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Choristoneura murinana nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Choristoneura rosaceana nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Chrysodeixis chalcites nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Chrysodeixis includens nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Clanis bilineata nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Ectropis obliqua nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Epiphyas postvittana nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Euproctis pseudoconspersa nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Helicoverpa armigera nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Hyphantria cunea nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Lambdina fiscellaria nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Leucania separata nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Lymantria dispar multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Lymantria xylina nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Mamestra brassicae multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Mamestra configurata nucleopolyhedrovirus A,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Mamestra configurata nucleopolyhedrovirus B,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Maruca vitrata nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Orgyia leucostigma nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Orgyia pseudotsugata multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Spodoptera exigua multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Spodoptera frugiperda multiple nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Spodoptera littoralis nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Spodoptera litura nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Sucra jujuba nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Thysanoplusia orichalcea nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Trichoplusia ni single nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Alphabaculovirus,Wiseana signata nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Adoxophyes orana granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Agrotis segetum granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Artogeia rapae granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Choristoneura fumiferana granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Clostera anachoreta granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Clostera anastomosis granulovirus A,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Clostera anastomosis granulovirus B,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Cnaphalocrocis medinalis granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Cryptophlebia leucotreta granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Cydia pomonella granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Diatraea saccharalis granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Epinotia aporema granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Erinnyis ello granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Harrisina brillians granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Helicoverpa armigera granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Lacanobia oleracea granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Mythimna unipuncta granulovirus A,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Mythimna unipuncta granulovirus B,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Phthorimaea operculella granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Plodia interpunctella granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Plutella xylostella granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Spodoptera frugiperda granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Spodoptera litura granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Trichoplusia ni granulovirus,dsDNA
Unassigned,Baculoviridae,Betabaculovirus,Xestia c-nigrum granulovirus,dsDNA
Unassigned,Baculoviridae,Deltabaculovirus,Culex nigripalpus nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Gammabaculovirus,Neodiprion lecontei nucleopolyhedrovirus,dsDNA
Unassigned,Baculoviridae,Gammabaculovirus,Neodiprion sertifer nucleopolyhedrovirus,dsDNA
Unassigned,Barnaviridae,Barnavirus,Mushroom bacilliform virus,ssRNA(+)
Unassigned,Benyviridae,Benyvirus,Beet necrotic yellow vein virus,ssRNA(+)
Unassigned,Benyviridae,Benyvirus,Beet soil-borne mosaic virus,ssRNA(+)
Unassigned,Benyviridae,Benyvirus,Burdock mottle virus,ssRNA(+)
Unassigned,Benyviridae,Benyvirus,Rice stripe necrosis virus,ssRNA(+)
Unassigned,Bicaudaviridae,Bicaudavirus,Acidianus two-tailed virus,dsDNA
Unassigned,Bidnaviridae,Bidensovirus,Bombyx mori bidensovirus,ssDNA
Unassigned,Birnaviridae,Aquabirnavirus,Infectious pancreatic necrosis virus,dsRNA
Unassigned,Birnaviridae,Aquabirnavirus,Tellina virus,dsRNA
Unassigned,Birnaviridae,Aquabirnavirus,Yellowtail ascites virus,dsRNA
Unassigned,Birnaviridae,Avibirnavirus,Infectious bursal disease virus,dsRNA
Unassigned,Birnaviridae,Blosnavirus,Blotched snakehead virus,dsRNA
Unassigned,Birnaviridae,Entomobirnavirus,Drosophila X virus,dsRNA
Unassigned,Bromoviridae,Alfamovirus,Alfalfa mosaic virus,ssRNA(+)
Unassigned,Bromoviridae,Anulavirus,Amazon lily mild mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Anulavirus,Pelargonium zonate spot virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Broad bean mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Brome mosaic virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Cassia yellow blotch virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Cowpea chlorotic mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Melandrium yellow fleck virus,ssRNA(+)
Unassigned,Bromoviridae,Bromovirus,Spring beauty latent virus,ssRNA(+)
Unassigned,Bromoviridae,Cucumovirus,Cucumber mosaic virus,ssRNA(+)
Unassigned,Bromoviridae,Cucumovirus,Gayfeather mild mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Cucumovirus,Peanut stunt virus,ssRNA(+)
Unassigned,Bromoviridae,Cucumovirus,Tomato aspermy virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Ageratum latent virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,American plum line pattern virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Apple mosaic virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Asparagus virus 2,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Blackberry chlorotic ringspot virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Blueberry shock virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Citrus leaf rugose virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Citrus variegation virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Elm mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Fragaria chiloensis latent virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Humulus japonicus latent virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Lilac leaf chlorosis virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Lilac ring mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Parietaria mottle virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Privet ringspot virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Prune dwarf virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Prunus necrotic ringspot virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Spinach latent virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Strawberry necrotic shock virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Tobacco streak virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Tomato necrotic streak virus,ssRNA(+)
Unassigned,Bromoviridae,Ilarvirus,Tulare apple mosaic virus,ssRNA(+)
Unassigned,Bromoviridae,Oleavirus,Olive latent virus 2,ssRNA(+)
Unassigned,Caliciviridae,Lagovirus,European brown hare syndrome virus,ssRNA(+)
Unassigned,Caliciviridae,Lagovirus,Rabbit hemorrhagic disease virus,ssRNA(+)
Unassigned,Caliciviridae,Nebovirus,Newbury 1 virus,ssRNA(+)
Unassigned,Caliciviridae,Norovirus,Norwalk virus,ssRNA(+)
Unassigned,Caliciviridae,Sapovirus,Sapporo virus,ssRNA(+)
Unassigned,Caliciviridae,Vesivirus,Feline calicivirus,ssRNA(+)
Unassigned,Caliciviridae,Vesivirus,Vesicular exanthema of swine virus,ssRNA(+)
Unassigned,Carmotetraviridae,Alphacarmotetravirus,Providence virus,ssRNA(+)
Unassigned,Chrysoviridae,Chrysovirus,Amasya cherry disease associated chrysovirus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Aspergillus fumigatus chrysovirus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Cryphonectria nitschkei chrysovirus 1,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Fusarium oxysporum chrysovirus 1,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Helminthosporium victoriae 145S virus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Penicillium brevicompactum virus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Penicillium chrysogenum virus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Penicillium cyaneofulvum virus,dsRNA
Unassigned,Chrysoviridae,Chrysovirus,Verticillium dahliae chrysovirus 1,dsRNA
Unassigned,Circoviridae,Circovirus,Barbel circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 2,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 3,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 4,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 5,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 6,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 7,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 8,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Bat associated circovirus 9,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Beak and feather disease virus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Canary circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Canine circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Chimpanzee associated circovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Duck circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,European catfish circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Finch circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Goose circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Gull circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Human associated circovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Mink circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Pigeon circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Porcine circovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Porcine circovirus 2,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Porcine circovirus 3,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Raven circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Starling circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Swan circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Circovirus,Zebra finch circovirus,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 2,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 3,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 4,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 5,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 6,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 7,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 8,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 9,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 10,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 11,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 12,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 13,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 14,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 15,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bat associated cyclovirus 16,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Bovine associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Chicken associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Chimpanzee associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Cockroach associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 2,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 3,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 4,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 5,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 6,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 7,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Dragonfly associated cyclovirus 8,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Feline associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Goat associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Horse associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 2,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 3,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 4,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 5,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 6,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 7,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 8,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 9,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 10,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 11,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Human associated cyclovirus 12,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Mouse associated cyclovirus 1,ssDNA(+/-)
Unassigned,Circoviridae,Cyclovirus,Squirrel associated cyclovirus 1,ssDNA(+/-)
Unassigned,Clavaviridae,Clavavirus,Aeropyrum pernix bacilliform virus 1,dsDNA
Unassigned,Closteroviridae,Ampelovirus,Blackberry vein banding-associated virus,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 1,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 3,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 4,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Grapevine leafroll-associated virus 13,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Little cherry virus 2,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Pineapple mealybug wilt-associated virus 1,ssRNA(+)
Unassigned,Closteroviridae,Ampelovirus,Pineapple mealybug wilt-associated virus 2,ssRNA(+)
